tweet_id,airline,name,text,tweet_coord,tweet_created,tweet_location
510618646834855936,American,nuffsaid321,"@AmericanAir What comps am I receiving for this massive delay? 4hr delay, missed connection, and forced to sleep at the airport...","-81.31553337,28.43314972",2014-09-13 02:39:06,"Orlando, FL"
510609951560306688,American,nuffsaid321,When @AmericanAir has ruined the nights of EVERY traveler on flight #2203... They delay a 4th time!  Why not? http://t.co/ufnAZ4fGme,"-81.31553337,28.43314972",2014-09-13 02:04:33,"Orlando, FL"
510567950160756736,American,nuffsaid321,@AmericanAir #2203 Very frustrating since I'm flying cross country.,"-81.31553337,28.43314972",2014-09-12 23:17:39,"Orlando, FL"
492452110064435200,Southwest,nuffsaid321,@SouthwestAir another Seattle flight without wifi... This must be a trend on these planes out of the northwest.,"-122.30745484,47.44449147",2014-07-24 23:31:47,"SeaTac, WA"
489861685566386176,Southwest,nuffsaid321,Just wondering but why is @SouthwestAir ALWAYS late/delayed when leaving PHX?!?!? Currently 4/4 on delays this year. Odd....,"-111.99264069,33.43531627",2014-07-17 19:58:21,"Phoenix, AZ"
482132696593100800,Southwest,nuffsaid321,No joke today ... MASSIVE lines (@ Southwest Airlines Ticket Counter - @southwestair) http://t.co/oLeDKCur1M,"-122.21208572,37.71197034",2014-06-26 12:06:07,"Oakland, CA"
905503009085550594,JetBlue,ALMIGHTYZACH__,"RT @RobertOnHisWay: Spot on, #JetBlue! May this move help evacuations and pay you dividends for years to come! \u2764\ufe0f\U0001f44c\U0001f64f\U0001f3fb#hurricaneirma2017  htt\u2026",,2017-09-06 18:48:35,
587859281921224705,Virgin America,carysoriano,@VirginAmerica Not surprised but CONGRATULATIONS! http://t.co/SInyvDYh7H,,2015-04-14 06:05:49,
860907942610034689,Delta,KneeDeepMedia,"@miguelfma @Delta I'm more worried about being in movie theaters and street fairs...even then, ""not really""",,2017-05-06 17:23:43,
851966135708864512,Southwest,AubsAllissa,TG I'm flying @SouthwestAir tomorrow,"-83.804475,27.698681999999998",2017-04-12 01:12:10,"Florida, USA"
684186087447760897,Southwest,AubsAllissa,"Again, not impressed by @SouthwestAir at all lately.....",,2016-01-05 01:34:09,
905590610379333632,Southwest,debbgould,RT @SouthwestAir: Thanks to @HWAC for helping these animals!\u26a1\ufe0f \u201cSouthwest Flies Shelter Pets Affected By Harvey to New Home\u201d\n\nhttps://t.co/\u2026,,2017-09-07 00:36:41,
689441002436714496,Southwest,debbgould,@SouthwestAir Thanks for the info!,,2016-01-19 13:35:18,
819116356503273473,United,jordanslopey,@united JR funny thing is I did have an eye on it--but it is coming back so glass half full not empty &amp; its adventure will never be known,,2017-01-11 09:38:52,
887137146720501760,Delta,SethMillstein,"@tassin12345 @AnnCoulter @Delta \U0001f61f You have shattered me. PLEASE don't insult me again, I take it back!","-122.27952149999999,37.8758456",2017-07-18 02:29:12,"Berkeley, CA"
887091468568936448,Delta,SethMillstein,@AnnCoulter @Delta Everyone on the Internet is making fun of you,"-122.27952149999999,37.8758456",2017-07-17 23:27:42,"Berkeley, CA"
658279863527194624,Delta,J_DiGiovanni13,RT @Mets: We\u2019re partnering with @Delta to send a lucky fan to games 1 &amp; 2! RT for your chance to win #DeltaMetsSweeps https://t.co/CDELSe84\u2026,,2015-10-25 13:52:04,
911297585117372416,Delta,monicaonairtalk,@SouthwestAir welcoming our vets home! Best airline in country. @Delta take note. \u2764\ufe0f\U0001f64c\U0001f3fb\U0001f1fa\U0001f1f8\U0001f389\U0001f38a https://t.co/u0wLYOjZxN,"-77.04231262207031,38.853043701842566",2017-09-22 18:34:10,Ronald Reagan Washington National Airport (DCA)
820454242171363328,JetBlue,johnlshea,@JetBlue at least @Patriots game is on,"-71.683502,42.03693905",2017-01-15 02:15:09,"Massachusetts, USA"
827336300202168320,United,pennyblackio,when I checked into \U0001f6ebfor tomorrow I took the offer for a later flight. It booked me for today on a flight that already departed @united FTW,"-86.9299805,40.4590815",2017-02-03 02:01:59,"West Lafayette, IN"
820022538851880960,United,pennyblackio,@united thanks! I like the new Polaris swag and other accoutrements! Can't wait for the new seats! #united\u2026 https://t.co/9d4KhYO1kT,"-119.30660750000001,37.2691755",2017-01-13 21:39:43,"California, USA"
792772008048144384,United,pennyblackio,@united my flight out 22102016,,2016-10-30 16:55:50,
792298041256529920,United,pennyblackio,@united switch me to a flight where I can use my hard earned miles to fly business home and on time. That would help.,"-0.4423608,51.5370612",2016-10-29 09:32:27,"Hillingdon, London"
851507158013181952,United,ESA_Wade,@ScottyOnPC @united They overbooked a flight (because they put employees on). Didnt get enough volunteers. So they\u2026 https://t.co/5iF02rNS0L,,2017-04-10 18:48:21,
900732382340407296,Southwest,JCOM42,@SouthwestAir is there a penalty for booking flights and changing the dates on the flights or will it only be the difference in price,"-86.6807375,32.576226999999996",2017-08-24 14:51:49,"Alabama, USA"
851604117369827328,United,SSB_Swedish,RT @CLG_PewPewU: When you're on your @united flight and the plane starts to fill up https://t.co/Y51L2TubDW,,2017-04-11 01:13:38,
850337531975663617,Delta,SSB_Swedish,RT @LizGillies: .@Delta Been on hold for over 2 hours. Our trip was booked over a month ago &amp; was cancelled as we were leaving for the airp\u2026,,2017-04-07 13:20:40,
913430084534628352,JetBlue,piusdominguez,RT @ThatKevinSmith: FLORIDA! @JayMewes &amp; I are on our way to you via @JetBlue! Come see us GET OLD at the @PBImprov TONIGHT or at @MegaConT\u2026,,2017-09-28 15:47:57,
894029143972728832,United,MorganMichalee,Three delays then sitting on tarmac after 18 hours of traveling. I'm never flying @united again.,"-105.5508905,38.997935999999996",2017-08-06 02:55:32,"Colorado, USA"
846068650914152448,United,AnnabelleLee417,RT @KMarie529: @united really? You sure leggings aren't allowed because it sure seems like yall think they are according to this post from\u2026,,2017-03-26 18:37:40,
780372328291110912,Delta,friisey,The mooooooon \U0001f31a\n#timelapse #takeoff \n#Delta #sunrise @ Nashville International Airport https://t.co/A5Gevb5nIK,"-86.66967372,36.13047029",2016-09-26 11:43:56,"Nashville, TN"
852311879988936704,United,iancrumley,The @united scandal makes sense now https://t.co/jcVSH9yAv9,,2017-04-13 00:06:02,
894291163192143872,United,STEVEPMP,"Unreal .  @united decides to delay flight 1672 from Houston to Denver because of catering, so I will miss my connection.  #fail","-95.44648649999999,29.8384948",2017-08-06 20:16:43,"Houston, TX"
734476969702608896,Delta,STEVEPMP,Seat 1A.  An aisle and a window seat in one!  #delta #travel #flying https://t.co/f1DMFdrJe2,"-95.44648649999999,29.8384948",2016-05-22 20:12:10,"Houston, TX"
854178355670913024,United,Sile765,@united #WTF! \nhttps://t.co/znfO1xPF6x,,2017-04-18 03:42:44,
916648257006260224,Delta,HighchairOrgan,Shaneka S @Delta #atlanta went on further to tell others they were locals and as far as she was concerned they could miss their flight.,"-84.47038855,33.63127765",2017-10-07 12:55:49,"College Park, GA"
893006214006800384,United,emilylafford,RT @ERICBALFOUR: This is how I feel about @united airlines right now. RT if you feel the same. #badservice https://t.co/CHGB1ir8DF,,2017-08-03 07:10:47,
913858873508773888,United,okayeiriksson,@CharlesMBlow The people of this country are doing all they can.  #citizens #united #Prayers,"-117.90564549999999,33.6636085",2017-09-29 20:11:48,"Costa Mesa, CA"
811791455585005572,Delta,addiemichele98,RT @omgAdamSaleh: We got kicked out of a @Delta airplane because I spoke Arabic to my mom on the phone and with my friend slim... WTFFFFFFF\u2026,,2016-12-22 04:32:20,
925435312897130496,Delta,PatricksBeer,So high right now! \U0001f648\U0001f61c\n\n#flyinghigh #giddyup #backtowork #beerlylegalgroup #delta #patroznyc\u2026 https://t.co/ufHC5b3HWN,,2017-10-31 18:52:27,
909734736917966848,American,NosheenPhoenix,"@AmericanAir I'll happily DM you when I've landed at my destination. Until then, thank you #xanax for helping with the stress. \U0001f611",,2017-09-18 11:03:57,
888028694928908289,American,Aristvtle,RT @AmericanAir: @Aristvtle You mean a lot to us and we truly appreciate your service! Enjoy that ride #UpFront.,,2017-07-20 13:31:54,
811835944353599488,Delta,WynntersHeart,RT @omgAdamSaleh: We got kicked out of a @Delta airplane because I spoke Arabic to my mom on the phone and with my friend slim... WTFFFFFFF\u2026,,2016-12-22 07:29:06,
855944382297538560,JetBlue,militaryfam,"@20committee @JetBlue I've flown on #AsianaAir and #KoreanAir. Hands down, best flight experience ever.",,2017-04-23 00:40:18,
588062655904120833,American,militaryfam,"@AmericanAir I'm flying into Denver tomorrow evening, and a winter storm is forecasted for the area. Is rebooking allowed without penalty?",,2015-04-14 19:33:57,
910753229046030336,United,thetonyblank,@united Are you going to help me by telling me to contact the people I just talked to?,,2017-09-21 06:31:05,
885929483730993157,American,thetonyblank,@AmericanAir I would love it if you could send me any info on status matching. Please send to my work email - blank (at) SendGrid (dot) com,,2017-07-14 18:30:23,
885920582461644800,United,thetonyblank,@united The flight board at the gate has info from the last flight... Been no announcements.. no info at all,,2017-07-14 17:55:01,
410100949395308544,United,k5jmh,@KathyWerling @united @MCO Very Frustrating when you have paid for Premiere Access for 3 &amp; there is no line for Premiere #deceptive,,2013-12-09 17:37:40,
851690784755666944,United,foreverawake13,"Enjoy the beatings, scheduled prior to departure! #UnitedAirlines #UnitedAirlinesAssault https://t.co/13vATodhdX",,2017-04-11 06:58:01,
906707078412206080,Delta,patricia_mckerr,"@80mandymoo @northsealee @spodgemeister @Delta Well, since I am across the pond, as they say, it would be just a wee bit difficult.","-89.2665075,39.7393005",2017-09-10 02:33:07,"Illinois, USA"
752965055512190976,United,sheba5477,RT @rob79_: #Muslim #Brotherhood Plan For the #Destruction of the #United #States\nhttps://t.co/bOuIBe43XD,,2016-07-12 20:37:13,
842916186417483776,Southwest,incognitolivia,Just found these in the mailbox...it's like @SouthwestAir knew that I was sad about the flights I need being pricey\u2026 https://t.co/uJHW96VGF2,,2017-03-18 01:50:54,
810709890708701185,United,halperry,@jaketapper @united @jaketapper @united @SouthwestAir is worse.,"-82.0964045,39.320384000000004",2016-12-19 04:54:34,"Athens, OH"
837496225473540096,Southwest,ayohecooltho,RT @Whataburger: Nothing says #TexasIndependenceDay like getting Whataburger on your way into Texas on a @SouthwestAir flight https://t.co/\u2026,,2017-03-03 02:53:54,
796512167423922176,United,SkylaS,This evening at #texasam #united #colors #college #takeastand #bethechange #usa \U0001f496\U0001f496\U0001f496#love https://t.co/5GPJYsxM8C,,2016-11-10 00:37:53,
878012570589777920,Southwest,callanmac3,"RT @SouthwestAir: @callanmac3 Thanks for sharing the window seat with us, Callan! We appreciate your patronage. ^WB",,2017-06-22 22:11:24,
809475110985875456,American,emaganap,RT @thesocialkat: @emaganap @AmericanAir I am having same issue today! #AmericanAir989,,2016-12-15 19:08:00,
763055018907807745,Delta,emaganap,@Delta delays stop @Staples CIO to be present in the @OpenStackSV #OSSV16 really?,,2016-08-09 16:51:08,
435337837827719168,American,CourtneyRoulst,@JLJeffLewis @AmericanAir I love you Jeff \u2764\ufe0f,,2014-02-17 09:00:03,
851927798289764353,United,DearM00n,@ashleydaiglee @_Mike_Stobbs_ @kaylyn_davis @united I'd assume offer your seat?? It's a Dr. I'd like to believe tha\u2026 https://t.co/4CK2PIig05,,2017-04-11 22:39:49,
228820667808763905,United,allerj,Internet would be better. RT @AlmirS84: How lame is @united for charging people $8 to watch TV during #flight. #lame,,2012-07-27 11:54:33,
228800339850190848,United,allerj,"More example of poor CS RT @t_mcallister: $75 to put my name on standby? Come on, @united trying to alienate people.",,2012-07-27 10:33:46,
228671402759303169,United,allerj,. @united you owe us $1500 to pay for our #olympic opening ceremony tickets for stranding us at the wrong airport and giving no support,,2012-07-27 02:01:25,
887471429805113344,American,mrkevindonahue,"First class, @AmericanAir.  Congrats, Al!! https://t.co/ZFgpBB2WxZ",,2017-07-19 00:37:31,
492275630155653120,American,mrkevindonahue,What great customer focus by @AmericanAir! // American Airlines Responds to 80% of Tweets in 15 Minutes http://t.co/hUZ7oiNsXC,"-81.4548735,30.652736",2014-07-24 11:50:30,"Fernandina Beach, FL"
338654432269062144,American,mrkevindonahue,Great to see so many of our @RitzCarlton hotels &amp; resorts listed on @AmericanAir Celebrated Living mag Readers Choice Platinum list!,,2013-05-26 13:54:43,
314058768042315776,American,mrkevindonahue,The @AmericanAir website is really beautiful &amp; immersive. It makes me want to travel!,"-81.4548735,30.652736",2013-03-19 17:00:19,"Fernandina Beach, FL"
865235862925312001,American,AshlieC305,Sunset flights. \U0001f60d @AmericanAir #BestSeat https://t.co/gV9t1uTF7x,"-80.16212825,25.9851744",2017-05-18 16:01:19,"Hallandale Beach, FL"
749974043403571200,Southwest,broth9,Desk workers for @SouthwestAir at ICT were awesome and friendly this morning. Which has come to be expected from them. #teamSouthwest,,2016-07-04 14:32:00,
678117299354664961,Southwest,broth9,And I will actively advocate for people not to fly @United. I've literally never had an issue with @SouthwestAir. 5th straight United issue,"-97.4308595,38.1408525",2015-12-19 07:38:57,"Hesston, KS"
885949879406796802,American,_lisli,@yeseniaa @AmericanAir \U0001f612,,2017-07-14 19:51:26,
702518874806341632,JetBlue,LisaProctorMUA,Absolutely agree @ststolper it's the @JetBlue customer service reps that were not helpful #grateful to get a #flight,"-73.8311875,40.670879549999995",2016-02-24 15:42:06,"Queens, NY"
863857738530664449,JetBlue,ahicks_14,@JetBlue y'all some bitches look at that boy face \U0001f624 https://t.co/WnOdLia0lC,"-83.1738665,32.6782075",2017-05-14 20:45:09,"Georgia, USA"
851492453588770816,United,TheDragonMelton,@realDonaldTrump @POTUS Call those Mf'ers up over there at #UnitedAirlines when you have time. What they did was uncalled for. #assault,,2017-04-10 17:49:55,
851490163590967296,United,TheDragonMelton,RT @FINALLEVEL: I bet if they woulda offered 10gs somebody woulda got OFF that plane\u2026 Now I hope it cost em 10Million\u2026  #UNITEDAIRLINES,,2017-04-10 17:40:49,
874237738215776258,Delta,leaski3,RT @EricTrump: Thank you @Delta and @BankofAmerica. This was the right thing to do... https://t.co/COOfg9QqUq,,2017-06-12 12:11:33,
474897784991014913,Delta,RickSpeed,#delta #new #737-900 #usb #wifi #tv #style #classy #airplane #skymiles #vegas #vacation #letsgo\u2026 http://t.co/H9C5Edvpdo,,2014-06-06 12:57:09,
474866763964764160,Delta,RickSpeed,#sunrise #airplane #goodmorning #delta #onmyway #vegas #vacation #travel #hardrock #hotel #casino\u2026 http://t.co/yGAucNV57L,,2014-06-06 10:53:53,
450765966784618496,Delta,RickSpeed,Nothing like sitting on the ground in the plane for an hour. #epicfail #lga #nyc #delta #airplanemode #yeahright http://t.co/NbGuxwOEJg,"-73.87122,40.773839",2014-03-31 22:45:55,"New York, NY"
449493643523809280,Delta,RickSpeed,"Rise and Shine, bitches. I'm comin! \U0001f31e #breakfast in #nyc #tgif #delta #stayfly #jetlife #amex #skymiles #skypriority http://t.co/9e9DCcpJ69",,2014-03-28 10:30:10,
754353320475656192,United,alanaaubin,"RT @missyfranklin: Let\u2019s reach 1 million passes! For every use of #UABatonDonation, @United will donate miles to #TeamUSA hopefuls! https:/\u2026",,2016-07-16 16:33:41,
522575233447104512,Southwest,amykrause,RT @AirlineReporter: Take an inside look at @SouthwestAir's social media team and facility. http://t.co/mQKJ2Bfkd3 #theyrewatching,,2014-10-16 02:30:19,
481539612670586880,JetBlue,msmathnerd,@JetBlue I just had a short one from PHL to BOS. Will be using you guys soon! Do you fly to Detroit?,,2014-06-24 20:49:24,
851648069028290561,United,bclark92078,RT @CounterMoonbat: This deer should go to work for #United https://t.co/oNMDjxjjKz,,2017-04-11 04:08:17,
574220812196122624,Delta,JHPopcorn,#ski #jacksonhole @jhpopcorn suggests you POP in on @Delta @United americanair &amp; get some! https://t.co/Rbx4YThmTE,,2015-03-07 14:51:24,
851471552369508352,United,ausduc,"RT @JayseDavid: @WHAS11 No one volunteered, so @United decided to choose for us. They chose an Asian doctor and his wife.",,2017-04-10 16:26:52,
851793583296434177,United,QUISaROCKSTARR,RT @Aviation_Memes: #NewUnitedAirlinesMottos  #flight3411 meet the new Head of Customer Service @united https://t.co/MEPa6hxgeV,,2017-04-11 13:46:30,
800075331499683841,Delta,raynemikkel,The guy in seat 6C just started brushing his teeth. Haven't even landed yet. @Delta #stayclassy,"-88.528211,44.2870595",2016-11-19 20:36:38,"Greenville, WI"
687385506972172288,Southwest,luisito11martin,@IlonaOnTV @SouthwestAir Using this lucky number tonight \U0001f60a.  Thanks for the tip.,,2016-01-13 21:27:30,
927606542043578368,Delta,ChrisShort,@jaydestro @Delta Me too thanks to modern technology,,2017-11-06 18:40:08,
708368602739515392,Southwest,andiemichellee,"RT @WadeBowen: Ok @SouthwestAir I love ya. But coming from an A lister here, it's time to get wifi on all your planes. #justathought #prett\u2026",,2016-03-11 19:06:50,
811598522403287040,Delta,wreckingrosiee,RT @omgAdamSaleh: We got kicked out of a @Delta airplane because I spoke Arabic to my mom on the phone and with my friend slim... WTFFFFFFF\u2026,,2016-12-21 15:45:41,
685529727088619520,American,thebayleebarton,Absolute worst experience with @AmericanAir and we haven't even taken off yet.,"-89.92202900000001,35.13352055",2016-01-08 18:33:18,"Memphis, TN"
897248504543838208,American,PhiltheFilipino,Now I know firsthand why people don't fly with @AmericanAir. Sheesh.,"-97.079654,32.93183385",2017-08-15 00:08:08,"Grapevine, TX"
853060844560818176,Delta,Ro12Two,.@Delta announces they ain't having any @united incidents. https://t.co/bl2Q89LjE3 #united3411 #united,"-83.804475,27.698681999999998",2017-04-15 01:42:09,"Florida, USA"
851626427153879040,United,Ro12Two,RT @madamyez: Lmao\n\nRT @altflyunited: United Airlines Training Video Leaked To Press\n\n#United #UnitedAirlines\n@United #ual \n\nhttps://t.co/t\u2026,,2017-04-11 02:42:17,
602819966459588609,JetBlue,ocesq,'Had a great flight on @jetblue #jetbluemint #businessclass! The service was exemplary and the\u2026 https://t.co/kf1i8OlLyQ,,2015-05-25 12:54:14,
886238162862960640,United,DanContreras7,RT @isiah334: @WhosABitch @J_rod14LA @BadVibesPedro @ActuallyCryBaby @ScHoolboyQ @united My koala will take the Eastside https://t.co/DXZyD\u2026,,2017-07-15 14:56:58,
902334807992127488,American,JGinsu,@AmericanAir Yes please book it,,2017-08-29 00:59:17,
902334071799513088,American,JGinsu,@AmericanAir Yes please,,2017-08-29 00:56:21,
675290053531197440,American,JGinsu,@AmericanAir It's been a tough morning between paying $75 for a delayed flight plus $60 on upgrades that weren't available. #Mislead #AA1111,"-80.1226195,26.721895749999998",2015-12-11 12:24:29,"West Palm Beach, FL"
675285695037087744,American,JGinsu,"Early morning to start, now sitting on the plane waiting for a backup first officer... #FlightDelay #AA1111 @AmericanAir","-80.09024620056152,26.687956515184368",2015-12-11 12:07:10,Palm Beach International Airport (PBI)
852004832487591936,United,Juan_chiviri,@united I'm upset that I have my flight with this airline.,,2017-04-12 03:45:56,
887451110713065472,Delta,G_Das,@MADRICHIE1045 @OpressedProgess @KangasMom1 @whatkylasaid @AnnCoulter @Delta Why don't u put down ur parents' phone\u2026 https://t.co/sKWeIR70kc,,2017-07-18 23:16:47,
887278487584645120,Delta,G_Das,@ChokeOnKek @KangasMom1 @whatkylasaid @AnnCoulter @Delta I find Ann offensive whether she's a bank of land holding\u2026 https://t.co/wWuew7Kt9d,,2017-07-18 11:50:50,
886373777688231936,Delta,G_Das,@AnnCoulter @Delta Can't wait to see your next piece of top notch journalism: I bought a dozen eggs; the bastards s\u2026 https://t.co/jsFHbDt1FL,,2017-07-15 23:55:51,
886370291030532096,Delta,G_Das,@AnnCoulter @Delta You poor baby. They really piled it on. Thank Jesus u were able to finally report this important\u2026 https://t.co/wdmgo2mytd,,2017-07-15 23:42:00,
886369817397035009,Delta,G_Das,"@JerideGillain @AnnCoulter @Delta She flies as does anyone who's earned her position &amp; not only 1. Ann, on the othe\u2026 https://t.co/xpLDJ1xMwU",,2017-07-15 23:40:07,
905950345838387201,Delta,ALM3,RT @SaysHummingbird: Shame on you @Delta for jacking prices up from $547 to $3200+ for people trying to evacute.\n\n#hurricaneirma2017\n\n(via\u2026,,2017-09-08 00:26:08,
911032813993984000,American,ChrisRstrib,"Wow, the greed: @AmericanAir won't let me donate all my miles from Mexico City award flights to @RedCross w/out charging $175 change fee.","-93.2620465,44.9706105",2017-09-22 01:02:03,"Minneapolis, MN"
559739010357424128,Southwest,mlemlovessports,Best gate agent ever @C30 @SouthwestAir!!! Got the folks moving so we can have an on time departure! #TPAbestairport,,2015-01-26 15:45:54,
851521233279647744,United,pateld123,@united @Wendys *gets on a overbooked flight*,,2017-04-10 19:44:17,
851492264308330497,United,pateld123,@dbrand @united @pepsi Or a Kit-Kat,,2017-04-10 17:49:10,
519014276032630784,United,djryanlofty,Finally taking off 6 hrs later... Seeya Chi @united #fail #antiboom,,2014-10-06 06:40:20,
518975709398982656,United,djryanlofty,"@united I feel like you owe me something for all of this, that\u2019s how it works right?",,2014-10-06 04:07:05,
911957667513544704,Southwest,aaronstew12,@SouthwestAir Hi SW we need a good deal houston to vegas! Sister in law and hubby for 20th anniversary in october.\u2026 https://t.co/rz1nLC49Yp,,2017-09-24 14:17:05,
851572919775838210,United,MidwesternQueen,Actual Footage of @united employees training for the job https://t.co/HMKyfrqZvt,,2017-04-10 23:09:40,
886027741430263809,United,JoshuaAzrien,RT @ScHoolboyQ: You guys r idiots @united HOW U PUT MY DOG ON THE WRONG FLIGHT???? I need answers,,2017-07-15 01:00:49,
774757975810449408,Southwest,bellaaadelizzi,RT @jamesaydelott: sun on the winglet and the tops of a deck of altocumulus below. @SouthwestAir #871 https://t.co/c7fQNUONxc,,2016-09-10 23:54:30,
856223566727131140,United,JanetMarino8,"RT @ElayneBoosler: I have to say #unitedAIRLINES is really trying hard. Now in first class, they have a cut man.",,2017-04-23 19:09:40,
886229547892559872,United,YaBoiTonto,RT @J_rod14LA: @BadVibesPedro @ActuallyCryBaby @ScHoolboyQ @united My monkey taking the Northside https://t.co/bQbFtXcESE,,2017-07-15 14:22:44,
841349331487715329,American,dumbrobin,Behind the counter of @AmericanAir.  A dot matrix printer. no wonder... (u fill in the blank with travel horror) #1\u2026 https://t.co/TJhEo5JOcd,,2017-03-13 18:04:46,
905844902696759296,United,RandolphBenjamn,@united so frustrated with customer support today in trying to rebook flight. Agent made mistakes and had to cancel new reservations.,"-78.487448,38.0400365",2017-09-07 17:27:09,"Charlottesville, VA"
858119757266137089,United,RandolphBenjamn,@kairyssdal @united It's time they drag a pilot or two onto that plane,"-78.487448,38.0400365",2017-04-29 00:44:27,"Charlottesville, VA"
886819695411818496,Delta,akkadfish,"@RWPUSA Wonder length of flight. Was she inconvenienced hours or? She planned ahead, @Delta had diff considerations\u2026 https://t.co/8x4P3Swl84","-119.30660750000001,37.2691755",2017-07-17 05:27:46,"California, USA"
894631089456787456,Delta,lorihlewis54,Can't believe @Delta totally screwed my companion upgrade and it's not even in the fine print. And won't even give a bump to Econ Comfort,"-83.1738665,32.6782075",2017-08-07 18:47:27,"Georgia, USA"
849328452406841345,American,deltamoxie,@AmericanAir I did @AmericanAir and so there's that. And they didn't care I was going to twitter.,,2017-04-04 18:30:57,
806235216868098048,Southwest,tweetiepie2,@MelodyUnplugged @KellyannePolls @chiproytx @SouthwestAir typical..blame others.. nobody stopped you from celebrating,,2016-12-06 20:33:49,
886722575476420608,United,britt_147,RT @WhosABitch: @J_rod14LA @BadVibesPedro @ActuallyCryBaby @ScHoolboyQ @united My seal will take the shores https://t.co/vhSXCUNlK8,,2017-07-16 23:01:51,
874411497111375872,Delta,AliGirardi,RT @GovMikeHuckabee: Glad that @BankofAmerica and @AmericanExpress joined @Delta in pulling funding for disgusting play glorifying assassin\u2026,,2017-06-12 23:42:01,
851458841979961344,United,jlchurch,calling @united customer service today should be fun\n\nhttps://t.co/zf2d3rY4M0,,2017-04-10 15:36:21,
852520428291665920,United,lostnorwegian,"@Twitter - the place where if your #politics or view of a corporation @united does not meet their expectations, your #tweet will be deleted","-91.6184715,41.754823099999996",2017-04-13 13:54:43,"North Liberty, IA"
781560362545983489,Delta,lostnorwegian,@united @Delta You need to find out who the person that worked the gate for @FlyFrontier on 9/20 flight from #DEN to #SAN #Hireher,"-91.68285425,41.976527950000005",2016-09-29 18:24:45,"Cedar Rapids, IA"
771036106317889536,American,lostnorwegian,@AmericanAir How about handing out peanuts or snacks to the passengers who are well behaved on your flights? #NeverflyingAmericanever!!!!!!!,,2016-08-31 17:25:07,
764147758940823552,Southwest,lostnorwegian,I would rather fly @SouthwestAir but since you #Overcharge at @dsmairport won't be flying @SouthwestAir #Ripoff,,2016-08-12 17:13:17,
761336895376764930,Delta,lostnorwegian,Way to go @Delta https://t.co/49z66ilpiZ,,2016-08-04 23:03:55,
652499131944951811,Southwest,lostnorwegian,"RT @SouthwestAir: We believe Customers should be treated honestly &amp; fairly, and low fares should actually stay low. #FeesDontFly\nhttps://t.\u2026",,2015-10-09 15:01:30,
601088126531043328,Delta,jnncrtr,"Wow. Much excellent, @Delta - The Internetest safety video on the Internet: http://t.co/pXPDtjCzU2 via @mashable",,2015-05-20 18:12:31,
851868266058457089,United,BrianFritz,I hope @united sends a fruit basket to @PressSec for today.,"-83.804475,27.698681999999998",2017-04-11 18:43:16,"Florida, USA"
770695520222273536,American,MINIacKat,"RT @airfarewatchdog: Nov. 29, 1953, @AmericanAir flies the first NYC-LA nonstop in a DC7 in 8 hours, the Flagship ""Mercury"" https://t.co/25\u2026",,2016-08-30 18:51:45,
770386430526914560,Southwest,terilizbeth,@JDSHELBURNE @SouthwestAir see ya next week In your Hometown,,2016-08-29 22:23:32,
739293455478755328,Southwest,Raerie81,Thank you @southwestair for making the delay a bit better by great service and showing the\u2026 https://t.co/A8lHzcLNSV,,2016-06-05 03:11:09,
918247382084710405,United,ScottGoodTech,@lostfrequency @united It's United. You have to lower your expectations if you're going to fly with them. \U0001f609,,2017-10-11 22:50:10,
409716874285309952,American,ScottGoodTech,Looks like the @AmericanAir employees decided to start working. How nice.,,2013-12-08 16:11:29,
751795508583301120,JetBlue,Jerm_AHOLIC,Hey @JetBlue opened my suitcase this morning to find shampoo bottles busted open and boxes smashed! What happened?,"-71.22556750000001,42.794954",2016-07-09 15:09:51,"Salem, NH"
669532088828370944,United,Jerm_AHOLIC,@united my seats for my flight back to Boston on Monday haven't been chosen yet. Does it automatically do it or should I contact someone?,"-71.22556750000001,42.794954",2015-11-25 15:04:23,"Salem, NH"
668958584315756544,American,Jerm_AHOLIC,"Heard about the potential threats thanksgiving week, I'm flying @AmericanAir on Thurs can you promise me a safe flight from Boston to Miami?","-71.22556750000001,42.794954",2015-11-24 01:05:29,"Salem, NH"
615573317064351745,American,Jerm_AHOLIC,@AmericanAir then from Dallas to Boston,,2015-06-29 17:31:30,
615573277021351937,American,Jerm_AHOLIC,@AmericanAir 6/29 1292,,2015-06-29 17:31:20,
612697311630770177,American,Jerm_AHOLIC,@AmericanAir is the food free?,,2015-06-21 19:03:17,
787129873361842176,American,rbonilla702,Who needs #firstclass when you have the whole row to yourself \U0001f648\U0001f648\U0001f648 #americanairlines MOMMA IM\u2026 https://t.co/ecN0JgGGvy,,2016-10-15 03:16:00,
798741862496473088,United,Shuchteman,@davidshepardson @RobbieGramer @united @Reuters former president of American hired as United's pres. a few months ago. Now ruining United.,"-104.92209349999999,39.713563",2016-11-16 04:17:54,"Denver, CO"
915626771118092288,American,lesliedines,Thanks to Maryann at @AmericanAir in SeaTac for being so helpful getting me on an earlier flight! #MEMPHIS here I come!,"-122.2964883,47.4425832",2017-10-04 17:16:48,"SeaTac, WA"
822093147329167360,United,barrybutler9,Minneapolis Area Winter from the air. Thursday from @united #weather https://t.co/dS9PIvOmqD,,2017-01-19 14:47:34,
851824484910845952,United,ScottKurchak,"On 9/20/13 @united announced a return of the ""Fly the Friendly Skies"" 4/10/17 shows that On the Ground they are A-Holes","-78.85356300000001,42.896229500000004",2017-04-11 15:49:17,"Buffalo, NY"
